Timestamp (s),Raw Value,Voltage (V)
20.951113,22496,2.8
20.955127,22336,2.78
20.959142,22160,2.76
20.963157,21952,2.73
20.967169,21696,2.69
20.971188,21392,2.65
20.975205,21072,2.61
20.979222,20672,2.56
20.983238,20256,2.51
20.987253,19824,2.45
20.991267,19376,2.39
20.995281,18912,2.33
20.999296,18432,2.27
21.003311,17920,2.21
21.007336,17408,2.14
21.011351,16864,2.08
21.015366,16352,2.01
21.019381,15792,1.94
21.023395,15216,1.87
21.027589,14688,1.8
21.031612,14176,1.74
21.035629,13680,1.68
21.039639,13216,1.62
21.043654,12768,1.57
21.04767,12336,1.51
21.051685,11920,1.47
21.055699,11552,1.42
21.059713,11168,1.37
21.063723,10800,1.33
21.067736,10496,1.29
21.071745,10144,1.25
21.07576,9888,1.22
21.079772,9632,1.19
21.083786,9360,1.16
21.0878,9104,1.12
21.091813,8848,1.09
21.095827,8592,1.06
21.099852,8352,1.03
21.10387,8096,1.0
21.10788,7856,0.96
21.111894,7616,0.94
21.115907,7392,0.91
21.119919,7152,0.88
21.123933,6928,0.85
21.127945,6720,0.83
21.131961,6512,0.8
21.135972,6320,0.78
21.139985,6128,0.75
21.143993,5936,0.73
21.148006,5776,0.71
21.152189,5616,0.69
21.156205,5472,0.68
21.160219,5344,0.66
21.164232,5232,0.65
21.16824,5136,0.64
21.172252,5040,0.63
21.176264,4960,0.62
21.180279,4896,0.61
21.184294,4848,0.61
21.188308,4832,0.6
21.192323,4816,0.6
21.196337,4816,0.6
21.200353,4800,0.6
21.20438,4800,0.6
21.208403,4800,0.6
21.21242,4800,0.6
21.21643,4800,0.6
21.220444,4800,0.6
21.224458,4816,0.6
21.228473,4800,0.6
21.232488,4800,0.6
21.236503,4800,0.6
21.240511,4800,0.6
21.244524,4800,0.6
21.248538,4800,0.6
21.25255,4800,0.6
21.256559,4800,0.6
21.260572,4800,0.6
21.264584,4800,0.6
21.268597,4816,0.6
21.27261,4800,0.6
21.27685,4800,0.6
21.280876,4816,0.6
21.284893,4816,0.6
21.288906,4816,0.6
21.292918,4800,0.6
21.296926,4816,0.6
21.300939,4800,0.6
21.304949,4800,0.6
21.308963,4800,0.6
21.312977,4816,0.6
21.31699,4816,0.6
21.320998,4800,0.6
21.325012,4816,0.6
21.329025,4800,0.6
21.333041,4816,0.6
21.337054,4816,0.6
21.341068,4816,0.6
21.345082,4800,0.6
21.349096,4800,0.6
21.353103,4816,0.6
21.357115,4816,0.6
21.361127,4816,0.6
21.365143,4816,0.6
21.369152,4832,0.6
21.373167,4832,0.61
21.377176,4864,0.61
21.381191,4896,0.61
21.385201,4944,0.62
21.389215,4992,0.63
21.393229,5056,0.64
21.397245,5120,0.65
21.401423,5232,0.66
21.40544,5312,0.67
21.409451,5440,0.69
21.413465,5568,0.7
21.417474,5696,0.72
21.421487,5840,0.74
21.425572,5984,0.76
21.4296,6128,0.78
21.433617,6288,0.8
21.437634,6448,0.82
21.441649,6608,0.84
21.445667,6768,0.86
21.449681,6928,0.88
21.453698,7104,0.9
21.457711,7264,0.92
21.461729,7424,0.94
21.465746,7600,0.96
21.469762,7776,0.98
21.473777,7952,1.01
21.477793,8128,1.03
21.481807,8304,1.05
21.485823,8480,1.07
21.48984,8656,1.1
21.493864,8864,1.12
21.49789,9072,1.14
21.501907,9264,1.17
21.505922,9488,1.2
21.509938,9696,1.22
21.513955,9888,1.25
21.517972,10080,1.27
21.522042,10304,1.3
21.526249,10560,1.33
21.530274,10752,1.36
21.534301,10976,1.38
21.538312,11184,1.41
21.542328,11392,1.44
21.546343,11584,1.46
21.550359,11792,1.49
21.554379,11984,1.51
21.5584,12192,1.53
21.562417,12368,1.56
21.566432,12560,1.58
21.570449,12736,1.6
21.574469,12912,1.62
21.578487,13072,1.64
21.5825,13232,1.66
21.586512,13376,1.68
21.590529,13520,1.7
21.594542,13664,1.72
21.598564,13824,1.74
21.602582,13968,1.75
21.606599,14080,1.77
21.61061,14192,1.78
21.614624,14304,1.79
21.618638,14368,1.8
21.622653,14432,1.81
21.62667,14480,1.81
21.630686,14480,1.81
21.6347,14512,1.81
21.638718,14496,1.81
21.642738,14512,1.81
21.646754,14496,1.81
21.650939,14480,1.81
21.65496,14496,1.81
21.658976,14512,1.81
21.662991,14496,1.81
21.667001,14496,1.81
21.671017,14480,1.81
21.675025,14432,1.8
21.67904,14352,1.79
21.683049,14256,1.78
21.687063,14144,1.76
21.691073,14000,1.74
21.695087,13808,1.71
21.699102,13584,1.69
21.70312,13376,1.65
21.70713,13088,1.62
21.711145,12800,1.58
21.715154,12432,1.53
21.719168,12080,1.49
21.723182,11696,1.44
21.727195,11264,1.38
21.731205,10800,1.32
21.735221,10352,1.26
21.739231,9888,1.21
21.743245,9424,1.15
21.747262,8928,1.08
21.751273,8416,1.02
21.755285,7936,0.96
21.759299,7440,0.9
21.763307,6928,0.84
21.767333,6464,0.78
21.77135,6000,0.72
21.775526,5520,0.66
21.779543,5072,0.61
21.783557,4640,0.55
21.787564,4192,0.5
21.791578,3760,0.44
21.795587,3360,0.39
21.799601,2960,0.34
21.803611,2560,0.29
21.807628,2176,0.25
21.811637,1808,0.21
21.815656,1488,0.16
21.819671,1104,0.11
21.823687,736,0.07
21.827697,400,0.03
21.831713,96,0.0
21.835731,0,0.0
21.83975,0,0.0
21.843765,0,0.0
21.847779,0,0.0
21.851794,0,0.0
21.855808,0,0.0
21.859819,0,0.0
21.863833,0,0.0
21.867853,0,0.0
21.871875,0,-0.0
21.875888,0,0.0
21.879902,0,0.0
21.883917,0,0.0
21.88793,0,0.0
21.891945,0,0.0
21.89596,0,0.0
21.900148,0,0.0
21.904166,0,0.0
21.908175,0,0.0
21.912191,0,0.0
21.916206,0,0.0
21.920219,0,0.0
21.924257,0,0.0
21.928295,0,0.0
21.932309,0,0.0
21.936333,0,0.0
21.940348,0,0.0
21.944366,0,-0.0
21.948387,0,0.0
21.952404,0,0.0
21.956417,0,0.0
21.960436,0,0.0
21.964446,0,0.0
21.968462,0,0.0
21.972477,16,0.02
21.976493,224,0.04
21.980504,464,0.07
21.98452,704,0.1
21.988536,944,0.13
21.992556,1216,0.17
21.996572,1488,0.2
22.000587,1776,0.24
22.004602,2032,0.27
22.008627,2304,0.3
22.012644,2528,0.33
22.016661,2800,0.37
22.020676,3072,0.4
22.024856,3328,0.43
22.028874,3568,0.46
22.032889,3792,0.49
22.036906,4032,0.52
22.040922,4272,0.55
22.044936,4528,0.58
22.04895,4768,0.61
22.052964,5008,0.64
22.056973,5248,0.67
22.060987,5504,0.7
22.065001,5776,0.74
22.069016,6064,0.78
22.07303,6352,0.81
22.077044,6640,0.85
22.081062,6944,0.89
22.085079,7280,0.93
22.089094,7600,0.97
22.09311,7920,1.01
22.097124,8256,1.05
22.10114,8576,1.09
22.105156,8912,1.13
22.109171,9200,1.17
22.113184,9488,1.2
22.1172,9760,1.24
22.121217,10032,1.27
22.125231,10272,1.3
22.12924,10544,1.33
22.133254,10784,1.37
22.13727,11056,1.4
22.141286,11312,1.43
22.145296,11568,1.46
22.149478,11840,1.5
22.153497,12080,1.53
22.157512,12320,1.56
22.161527,12608,1.59
22.165541,12880,1.63
22.169551,13168,1.66
22.173566,13456,1.7
22.177578,13728,1.74
22.181593,14048,1.77
22.185604,14336,1.81
22.189621,14608,1.85
22.193638,14912,1.88
22.197654,15232,1.92
22.201664,15568,1.97
22.205677,15872,2.01
22.209692,16224,2.05
22.213708,16560,2.09
22.217718,16864,2.12
22.221733,17136,2.17
22.225749,17472,2.2
22.229763,17760,2.24
22.233779,18048,2.27
22.237799,18352,2.31
22.241814,18640,2.34
22.24583,18880,2.38
22.249857,19168,2.41
22.253875,19472,2.45
22.257885,19776,2.49
22.2619,20064,2.53
22.26591,20320,2.56
22.269925,20608,2.59
22.274102,20896,2.63
22.27812,21216,2.67
22.282135,21504,2.7
22.286149,21776,2.74
22.290158,22064,2.78
22.294173,22336,2.81
22.298187,22608,2.84
22.302201,22864,2.88
22.306215,23168,2.91
22.31023,23456,2.95
22.31424,23728,2.98
22.318254,23936,3.01
22.322271,24160,3.03
22.326287,24336,3.05
22.330301,24512,3.08
22.334318,24688,3.09
22.338337,24800,3.11
22.342352,24880,3.11
22.346374,24960,3.12
22.350397,24992,3.13
22.35441,25024,3.13
22.358425,25024,3.13
22.362439,24992,3.12
22.366453,24976,3.12
22.370462,24976,3.12
22.374476,24960,3.12
22.378486,24960,3.12
22.382499,24944,3.12
22.38651,24928,3.11
22.390532,24880,3.11
22.394543,24784,3.09
22.398724,24608,3.06
22.402747,24384,3.03
22.406762,24144,3.01
22.410777,23888,2.97
22.414802,23584,2.93
22.418817,23232,2.88
22.422842,22800,2.82
22.426937,22384,2.77
22.430963,21904,2.71
22.434978,21392,2.64
22.438998,20880,2.57
22.443017,20336,2.51
22.447032,19776,2.44
22.451045,19200,2.36
22.45506,18608,2.29
22.459075,18032,2.22
22.463088,17440,2.14
22.467102,16816,2.06
22.471116,16208,1.99
22.47513,15584,1.91
22.479145,14944,1.83
22.483159,14384,1.77
22.487176,13840,1.69
22.491191,13296,1.63
22.495207,12752,1.56
22.499222,12208,1.49
22.503235,11712,1.43
22.507263,11200,1.37
22.511278,10688,1.31
22.51529,10192,1.24
22.519325,9712,1.19
22.523548,9232,1.12
22.527576,8720,1.06
22.531586,8192,0.99
22.535602,7696,0.93
22.539622,7168,0.86
22.543637,6640,0.8
22.547652,6096,0.73
22.551667,5536,0.66
22.555681,4992,0.59
22.559694,4416,0.51
22.56371,3840,0.44
22.567726,3264,0.37
22.571741,2688,0.3
22.575757,2128,0.23
22.579768,1568,0.16
22.583784,1008,0.09
22.587799,496,0.03
22.591811,16,0.0
22.595829,0,0.0
22.599853,0,0.0
22.603873,16,0.0
22.607888,0,0.0
22.611896,0,0.0
22.61591,0,0.0
22.61992,0,0.0
22.623935,0,0.0
22.62795,0,0.0
22.631964,0,0.0
22.635973,0,0.0
22.639988,0,0.0
22.643997,0,0.0
22.648179,0,0.0
22.652192,0,0.0
22.656206,0,0.0
22.660213,0,0.0
22.664225,0,0.0
22.668238,0,0.0
22.672249,0,0.0
22.676261,0,0.0
22.680273,0,0.0
22.684286,0,0.0
22.6883,0,0.0
22.692314,0,0.0
22.696327,32,0.02
22.700337,368,0.07
22.704351,704,0.11
22.708365,1104,0.17
22.712398,1568,0.23
22.716414,2048,0.29
22.720433,2560,0.35
22.724453,3072,0.42
22.72847,3616,0.48
22.732486,4160,0.55
22.736501,4704,0.62
22.74051,5232,0.68
22.744527,5728,0.75
22.748543,6224,0.81
22.752557,6720,0.87
22.756571,7200,0.93
22.760584,7648,0.98
22.764592,8096,1.04
22.768605,8528,1.09
22.772828,8976,1.15
22.776846,9424,1.2
22.780855,9824,1.25
22.784869,10256,1.31
22.788876,10720,1.37
22.792889,11184,1.43
22.796905,11664,1.48
22.800918,12112,1.55
22.804934,12608,1.61
22.808948,13120,1.67
22.812958,13632,1.74
22.816973,14192,1.81
22.820982,14720,1.88
22.824998,15280,1.95
22.829012,15856,2.02
22.833025,16400,2.09
22.837039,16944,2.15
22.841055,17440,2.21
22.845065,17904,2.27
22.84908,18352,2.32
22.853093,18800,2.38
22.857107,19232,2.43
22.861121,19680,2.49
22.865134,20080,2.53
22.869148,20464,2.58
22.873161,20832,2.63
22.877175,21216,2.67
22.881189,21552,2.72
22.885198,21904,2.76
22.889211,22256,2.8
22.893224,22608,2.85
22.897406,22992,2.9
22.90142,23360,2.95
22.905434,23744,2.99
22.909443,24112,3.04
22.913456,24528,3.09
22.917465,24928,3.14
22.921479,25360,3.2
22.925524,25856,3.27
22.929565,26384,3.34
22.933585,27008,3.41
22.937607,27568,3.48
22.941631,28160,3.56
22.945648,28720,3.62
22.949664,29296,3.69
22.953681,29840,3.76
22.957691,30352,3.83
22.961706,30848,3.89
22.965721,31328,3.94
22.969737,31712,3.99
22.973753,32128,4.04
22.977767,32528,4.09
22.981777,32752,4.09
22.985791,32656,4.09
22.989805,32752,4.09
22.99382,32752,3.97
22.997834,32576,4.09
23.001856,32752,4.09
23.005869,29312,3.69
23.009884,29616,3.75
23.0139,30336,3.81
23.017925,30672,3.82
23.022107,30656,3.85
23.026128,30800,3.87
23.030138,30832,3.89
23.034152,30864,3.87
23.038161,31568,3.96
23.042177,32032,4.03
23.046187,32288,4.04
23.050202,32368,4.05
23.054212,32480,4.07
23.05823,32528,4.07
23.062244,32576,4.09
23.066259,32752,4.09
23.070268,32752,4.09
23.074282,32752,4.09
23.078291,32752,4.09
23.082304,32752,3.92
23.086318,31552,3.96
23.090332,31808,3.95
23.094347,31424,3.95
23.098364,31680,3.94
23.102394,31840,3.97
23.10641,31936,4.04
23.110426,32368,4.03
23.114439,32368,4.07
23.118448,32752,4.09
23.122461,32752,4.09
23.126469,32752,4.09
23.130482,32752,4.09
23.134495,32752,4.09
23.138509,32752,4.09
23.142521,32752,4.09
23.146703,32752,4.09
23.15072,32752,4.09
23.154734,32752,4.09
23.158751,32752,4.09
23.162766,32752,4.09
23.166775,32752,4.09
23.170797,32752,4.09
23.174812,31712,4.09
23.178827,32752,4.09
23.182882,32752,4.09
23.186909,32752,4.09
23.19092,32752,4.09
23.194938,32752,4.09
23.19895,32752,4.09
23.202964,32752,4.09
23.20698,32752,4.09
23.210996,32752,4.09
23.215011,32752,4.09
23.219027,32752,4.09
23.223036,32752,4.09
23.22705,32752,4.09
23.231064,32752,4.09
23.235076,32752,4.09
23.239089,32752,4.09
23.243107,32752,4.09
23.247123,32752,4.09
23.251136,32752,4.09
23.25515,32752,4.09
23.259164,32752,4.09
23.263179,32752,4.09
23.267193,32752,4.09
23.271376,32752,4.09
23.275394,32752,4.09
23.279409,32752,4.09
23.283423,32752,4.09
23.287437,32752,4.09
23.291451,32752,4.09
23.295466,32752,4.09
23.299481,32752,4.09
23.303496,32752,4.09
23.307511,32752,4.09
23.311527,32752,4.09
23.31554,32752,4.09
23.319555,32752,4.09
23.32357,32752,4.09
23.327583,32752,4.09
23.331598,32320,3.98
23.335617,31408,3.87
23.339631,30544,3.77
23.343647,29664,3.66
23.347661,28800,3.54
23.351675,27936,3.43
23.355689,27024,3.33
23.359701,26208,3.22
23.363714,25392,3.12
23.367723,24624,3.04
23.371736,24016,2.96
23.375746,23456,2.9
23.379759,22864,2.82
23.383767,22288,2.75
23.387779,21744,2.68
23.391801,21184,2.61
23.39598,20624,2.55
23.399997,20112,2.48
23.404009,19632,2.42
23.408022,19104,2.36
23.412034,18624,2.3
23.416042,18128,2.23
23.420055,17616,2.17
23.424081,17088,2.1
23.428243,16512,2.03
23.432283,15936,1.96
23.43631,15360,1.88
23.440335,14784,1.81
23.444361,14208,1.75
23.448402,13680,1.68
23.452426,13104,1.6
23.456461,12560,1.53
23.460482,12000,1.46
23.464501,11440,1.39
23.46859,10864,1.32
23.472741,10288,1.26
23.476786,9776,1.19
23.480846,9248,1.12
23.484868,8704,1.05
23.488915,8160,0.99
23.492953,7616,0.92
23.496982,7104,0.85
23.501,6576,0.79
23.505028,6080,0.73
23.509057,5584,0.66
23.513092,5072,0.6
23.517114,4592,0.54
23.521337,4064,0.48
23.525372,3600,0.42
23.529406,3136,0.36
23.53343,2640,0.3
23.537449,2192,0.25
23.541472,1744,0.19
23.545498,1280,0.13
23.549521,848,0.08
23.553551,448,0.03
23.55757,96,0.0
23.561595,0,0.0
23.565615,0,0.0
23.569654,0,0.0
23.573753,0,0.0
23.577408,0,0.0
23.581445,0,-0.0
23.585489,0,0.0
23.589519,0,0.0
23.593555,0,0.0
23.597579,0,0.0
23.601606,0,0.0
23.605626,0,0.0
23.609658,0,0.0
23.613679,0,0.0
23.617704,0,0.0
23.621726,0,-0.0
23.62576,0,0.0
23.629783,0,0.0
23.633803,0,0.0
23.637824,16,0.0
23.641856,0,0.0
23.646055,0,0.0
23.650093,0,0.0
23.654113,0,0.0
23.658142,0,0.0
23.662163,0,0.0
23.666192,0,0.0
23.67021,16,0.0
23.674278,176,0.04
23.678433,480,0.08
23.682527,784,0.12
23.686563,1152,0.17
23.690583,1552,0.22
23.694602,1968,0.27
23.698629,2384,0.32
23.702651,2800,0.37
23.706667,3232,0.43
23.710687,3648,0.48
23.714707,4048,0.53
23.71873,4432,0.58
23.722756,4832,0.63
23.726776,5232,0.67
23.730806,5568,0.72
23.734829,5952,0.77
23.738864,6352,0.82
23.742884,6704,0.86
23.746908,7072,0.91
23.75093,7424,0.95
23.754999,7808,1.0
23.759035,8176,1.05
23.763071,8576,1.09
23.767093,8944,1.14
23.771291,9344,1.19
23.775331,9712,1.24
23.779408,10080,1.29
23.783609,10512,1.34
23.787659,10912,1.39
23.791685,11312,1.44
23.795727,11760,1.5
23.799752,12176,1.55
23.80379,12608,1.6
23.807813,13024,1.66
23.811834,13472,1.71
23.815865,13904,1.77
23.819887,14352,1.82
23.82391,14784,1.88
23.827936,15248,1.93
23.831956,15696,1.99
23.835976,16176,2.05
23.839997,16640,2.11
23.84402,17072,2.16
23.848043,17488,2.21
23.852073,17872,2.26
23.856092,18272,2.31
23.860115,18688,2.36
23.864135,19040,2.4
23.868153,19408,2.45
23.872174,19792,2.5
23.876206,20144,2.54
23.88022,20480,2.58
23.884302,20848,2.63
23.888444,21216,2.67
23.892498,21536,2.71
23.896694,21888,2.76
23.900756,22240,2.8
23.904793,22608,2.85
23.908828,22960,2.89
23.912853,23344,2.94
23.916876,23728,2.99
23.9209,24128,3.04
23.924937,24528,3.1
23.929025,25008,3.16
23.933067,25552,3.23
23.937092,26144,3.3
23.941114,26752,3.38
23.945137,27376,3.46
23.949166,28016,3.54
23.953187,28656,3.62
23.957211,29280,3.7
23.961233,29920,3.78
23.965257,30560,3.85
23.969277,31136,3.93
23.973301,31712,4.01
23.977327,32352,4.08
23.981355,32752,4.09
23.985396,32752,4.09
23.989498,32752,4.09
23.99367,32752,4.09
23.997712,32752,4.09
24.001738,32752,4.09
24.005763,32752,4.09
24.009788,32752,4.09
24.013822,32752,4.09
24.017847,32752,4.09
24.022061,32752,4.09
24.026095,32752,4.09
24.030127,32752,4.09
24.034147,32752,4.09
24.038169,32752,4.09
24.042189,32752,4.09
24.046213,32752,4.09
24.050243,32752,4.09
24.054262,32752,4.09
24.058282,32752,4.09
24.062309,32752,4.09
24.066328,32752,4.09
24.070366,32752,4.09
24.074393,32752,4.09
24.078417,32752,4.09
24.082439,32752,4.09
24.086461,32752,4.09
24.090507,32752,4.09
24.094713,32752,4.09
24.098821,32752,4.09
24.102869,32752,4.09
24.106903,32752,4.09
24.110964,32752,4.09
24.114998,32752,4.09
24.119025,32752,4.09
24.123055,32752,4.09
24.12708,32752,4.09
24.131101,32752,4.09
24.135129,32752,4.09
24.139149,32752,4.09
24.143173,32752,4.09
24.147361,32752,4.09
24.151405,32752,4.09
24.155425,32752,4.09
24.15945,32752,4.09
24.16347,32640,4.02
24.167494,31696,3.91
24.171513,30768,3.79
24.175546,29872,3.67
24.179565,28896,3.56
24.183586,27984,3.44
24.187603,27088,3.33
24.191621,26208,3.22
24.19567,25312,3.09
24.200166,24416,3.02
24.204005,23904,2.95
24.208064,23424,2.89
24.212131,22800,2.81
24.216165,22240,2.74
24.22019,21680,2.68
24.224208,21168,2.62
24.22823,20704,2.56
24.232251,20224,2.5
24.236267,19792,2.45
24.240289,19376,2.4
24.244308,18960,2.35
24.24832,18592,2.3
24.252341,18192,2.25
24.256344,17824,2.2
24.260349,17408,2.15
24.26435,16992,2.1
24.268355,16560,2.04
24.272369,16112,1.98
24.276148,15648,1.93
24.280157,15200,1.87
24.28416,14752,1.82
24.288166,14320,1.76
24.292169,13840,1.7
24.296172,13376,1.64
24.300174,12896,1.58
24.304176,12416,1.52
24.308178,11984,1.47
24.312176,11520,1.41
24.316178,11072,1.36
24.320184,10624,1.3
24.324185,10192,1.25
24.328187,9792,1.2
24.33219,9392,1.15
24.336197,8976,1.1
24.340202,8528,1.04
24.344205,8096,0.98
24.348208,7664,0.93
24.352233,7232,0.88
24.35625,6800,0.82
24.360261,6368,0.77
24.364275,5952,0.72
24.368293,5504,0.66
24.372308,5088,0.61
24.376318,4656,0.55
24.380332,4208,0.5
24.384346,3792,0.45
24.38836,3392,0.4
24.392379,2976,0.34
24.396398,2560,0.3
24.400586,2144,0.25
24.404605,1776,0.2
24.408625,1392,0.15
24.412641,1024,0.11
24.416656,704,0.07
24.420671,432,0.04
24.424686,160,0.01
24.428741,0,0.0
24.432773,0,0.0
24.436834,0,0.0
24.440876,0,0.0
24.444897,0,0.0
24.448917,0,0.0
24.452937,0,0.0
24.456949,0,-0.0
24.460969,0,0.0
24.464987,0,0.0
24.469004,0,0.0
24.473016,0,0.0
24.477034,0,0.0
24.481045,0,0.0
24.485061,0,0.0
24.489072,0,0.0
24.493089,0,0.0
24.497102,0,0.0
24.501119,0,0.0
24.50513,0,0.0
24.509146,0,0.0
24.513163,0,0.0
24.517181,0,0.0
24.521256,0,0.0
24.525477,0,-0.0
24.529509,0,0.0
24.533528,0,0.0
24.537539,16,0.0
24.541557,0,0.0
24.545569,0,0.0
24.549591,0,0.0
24.553609,0,0.0
24.557626,0,0.0
24.561638,0,0.0
24.565656,0,0.0
24.569668,0,0.0
24.573685,0,0.0
24.577696,0,0.0
24.581713,0,0.0
24.585724,0,0.0
24.589739,0,0.0
24.593756,0,0.0
24.597772,0,0.0
24.601782,0,0.0
24.605799,0,0.0
24.609816,0,0.0
24.613831,0,0.0
24.617854,0,0.0
24.621878,16,0.0
24.625891,0,0.0
24.629911,0,0.0
24.633924,0,0.0
24.637941,0,0.0
24.641954,0,0.0
24.645982,0,0.0
24.650181,0,0.0
24.654202,0,0.0
24.658216,0,0.0
24.662233,0,0.0
24.666248,0,0.0
24.670264,0,0.0
24.674279,0,0.0
24.678295,0,0.0
24.682311,0,0.0
24.686327,0,0.0
24.690342,0,0.0
24.694358,0,0.0
24.698377,0,0.0
24.702396,0,0.0
24.706409,0,0.0
24.71043,0,0.0
24.714447,0,0.0
24.718464,0,0.0
24.722479,0,0.0
24.726496,0,0.0
24.730506,0,0.0
24.734523,0,0.0
24.738539,0,0.0
24.742555,0,0.0
24.746565,0,0.0
24.750582,0,0.0
24.7546,0,0.0
24.758617,0,0.0
24.762631,0,0.0
24.766645,0,0.0
24.770661,0,-0.0
24.774854,0,0.0
24.778869,0,0.0
24.782884,16,0.0
24.786899,0,-0.0
24.790914,0,0.0
24.794926,0,0.0
24.798942,0,0.0
24.802955,0,0.0
24.806969,0,0.0
24.810977,0,0.0
24.814991,0,0.0
24.819005,0,0.0
24.823019,0,0.0
24.827033,0,0.0
24.831047,0,0.0
24.835061,0,0.0
24.839076,0,0.0
24.843085,0,0.0
24.8471,0,0.0
24.851115,0,0.0
24.855131,0,0.0
24.859145,0,0.0
24.863159,0,0.0
24.867174,0,0.0
24.87119,16,0.0
24.875209,0,0.0
24.879223,0,0.0
24.883238,0,0.0
24.887252,0,0.0
24.891261,0,0.0
24.895276,0,0.0
24.89945,0,0.0
24.903466,0,0.0
24.907475,0,0.0
24.911489,0,0.0
24.915506,0,0.0
24.91952,0,0.0
24.923534,0,0.0
24.927578,0,0.0
24.931611,0,0.0
24.935629,0,-0.0
24.939696,0,0.0
24.94373,0,0.0
24.947748,0,0.0
24.951775,0,0.0
24.955795,0,0.0
24.959813,0,0.0
24.963825,0,0.0
24.967856,0,0.0
24.971876,0,0.0
24.975895,0,0.0
24.979912,0,0.0
24.98393,0,0.0
24.987949,0,0.0
24.991965,0,0.0
24.995982,0,0.0
24.999998,0,0.01
25.004016,176,0.04
25.008032,448,0.08
25.012046,752,0.12
25.016064,1104,0.16
25.020087,1504,0.21
25.024282,1952,0.27
25.028303,2400,0.33
25.032321,2816,0.38
25.036342,3280,0.44
25.04036,3744,0.5
25.044384,4160,0.55
25.048405,4640,0.61
25.05242,5088,0.66
25.05644,5504,0.71
25.060462,5920,0.77
25.06448,6384,0.83
25.068487,6848,0.88
25.072511,7296,0.94
25.07653,7760,1.0
25.080549,8208,1.05
25.084563,8672,1.11
25.088582,9104,1.17
25.092596,9552,1.22
25.096616,9984,1.28
25.100631,10432,1.33
25.104648,10896,1.39
25.108669,11360,1.45
25.112687,11840,1.51
25.116703,12336,1.57
25.120721,12832,1.64
25.124737,13328,1.7
25.128754,13824,1.76
25.132771,14336,1.83
25.136789,14880,1.89
25.140824,15392,1.96
25.144839,15936,2.03
25.149022,16528,2.1
25.153043,17072,2.16
25.157058,17584,2.23
25.161076,18064,2.29
25.165093,18544,2.35
25.169109,18960,2.4
25.173128,19392,2.45
25.177146,19808,2.5
25.181159,20192,2.55
25.185178,20560,2.6
25.189191,20928,2.64
25.19321,21264,2.68
25.197228,21616,2.72
25.201246,21968,2.77
25.205263,22304,2.81
25.20928,22640,2.85
25.213292,23024,2.9
25.21731,23424,2.95
25.221335,23808,3.0
25.225355,24224,3.05
25.229373,24640,3.11
25.233391,25104,3.17
25.237409,25664,3.24
25.241427,26256,3.32
25.245447,26912,3.41
25.249464,27632,3.5
25.253477,28400,3.6
25.257494,29184,3.7
25.261509,30000,3.81
25.265542,30864,3.91
25.26956,31744,4.03
25.273742,32704,4.09
25.277761,32752,4.09
25.281778,32752,4.09
25.285788,32752,4.09
25.289803,32752,4.09
25.293819,32752,4.09
25.297835,32752,4.09
25.301858,32752,4.09
25.305875,32752,4.09
25.309886,32752,4.09
25.313901,32752,4.09
25.317916,32752,4.09
25.321931,32752,4.09
25.325948,32752,4.09
25.329964,32752,4.09
25.333976,32752,4.09
25.337992,32752,4.09
25.342004,32752,4.09
25.34602,32752,4.09
25.350036,32752,4.09
25.354053,32752,4.09
25.358069,32752,4.09
25.362084,32752,4.09
25.366099,32752,4.09
25.370114,32752,4.09
25.374128,32752,4.09
25.378144,32752,4.09
25.382159,32752,4.09
25.386174,32752,4.09
25.390191,32752,4.09
25.394206,32752,4.09
25.39839,32752,4.09
25.402409,32752,4.09
25.40642,32752,4.09
25.410434,32752,4.09
25.414453,32752,4.09
25.418468,32752,4.09
25.422484,32752,4.09
25.426499,32752,4.09
25.430547,32752,4.09
25.434576,32752,4.09
25.438619,32752,4.09
25.442649,32752,4.09
25.446667,32752,4.09
25.450687,32752,4.09
25.454706,32752,4.09
25.458723,32752,4.09
25.462741,32752,4.09
25.466757,32752,4.09
25.470774,32752,4.09
25.474803,32752,4.09
25.478819,32752,4.09
25.482829,32752,4.09
25.486841,32752,4.09
25.490858,32752,4.09
25.494876,32752,4.09
25.498893,32752,4.09
25.502909,32752,4.08
25.506925,32448,4.03
25.51094,32064,4.0
25.514957,31840,3.97
25.519003,31584,3.94
25.523232,31344,3.91
25.527256,31200,3.89
25.531274,31040,3.87
25.535285,31008,3.87
25.539301,30928,3.86
25.54333,30912,3.86
25.547348,30912,3.86
25.551358,30912,3.87
25.555378,30896,3.86
25.559397,30896,3.86
25.563413,30896,3.86
25.567425,30896,3.87
25.571443,30912,3.87
25.575461,30928,3.87
25.579479,30896,3.86
25.583487,30880,3.86
25.587504,30896,3.86
25.591521,30896,3.86
25.595537,30880,3.86
25.599556,30896,3.86
25.603572,30912,3.86
25.607582,30928,3.87
25.611597,30944,3.87
25.615613,30944,3.87
25.619629,30944,3.87
25.62364,30928,3.86
25.627656,30912,3.86
25.631673,30912,3.86
25.63569,30912,3.87
25.639707,30928,3.87
25.643719,30928,3.87
25.647909,30928,3.87
25.651929,30912,3.86
25.655947,30912,3.87
25.659963,30912,3.87
25.663972,30928,3.86
25.667986,30928,3.87
25.672001,30944,3.87
25.676015,30944,3.87
25.680031,30944,3.87
25.684048,30928,3.87
25.688058,30928,3.86
25.692074,30928,3.86
25.696089,30912,3.86
25.700105,30896,3.86
25.704122,30896,3.86
25.708138,30896,3.86
25.712147,30832,3.85
25.716163,30752,3.84
