Time,Raw Value,Voltage
1106.935687971,26432,3.304
1106.943359674,26448,3.304
1106.949387899,26448,3.304
1106.953354778,26432,3.304
1106.956482604,26416,3.302
1106.959597929,26416,3.304
1106.962682236,26400,3.304
1106.96577521,26432,3.302
1106.96898972,26416,3.304
1106.972074213,26400,3.304
1106.975165649,26400,3.302
1106.978255438,26416,3.302
1106.981360023,26448,3.302
1106.98445283,26432,3.302
1106.987560229,26432,3.304
1106.990672999,26416,3.306
1106.99377475,26432,3.304
1106.996871206,26432,3.304
1106.999964642,26416,3.306
1107.003232041,26432,3.302
1107.006347422,26416,3.304
1107.009442859,26448,3.304
1107.012549444,26448,3.306
1107.015649881,26448,3.304
1107.018747539,26448,3.304
1107.021843458,26432,3.304
1107.024937246,26432,3.306
1107.028024072,26432,3.304
1107.031120027,26448,3.304
1107.034216186,26432,3.306
1107.037323807,26432,3.304
1107.04447166,26448,3.304
1107.050414311,26432,3.304
1107.054327968,26448,3.304
1107.057423016,26432,3.304
1107.060520897,26432,3.306
1107.063621297,26400,3.304
1107.066712159,26432,3.304
1107.069831762,26400,3.304
1107.072944736,26416,3.3
1107.076053654,26432,3.304
1107.07916535,26432,3.3
1107.082271287,26432,3.306
1107.085471982,26416,3.306
1107.088559604,26432,3.3
1107.091649096,26432,3.3
1107.09473944,26432,3.306
1107.097838507,26432,3.302
1107.100949073,26416,3.306
1107.104118806,26448,3.304
1107.107208761,26432,3.306
1107.110305531,26432,3.306
1107.113415282,26448,3.304
1107.116509849,26432,3.304
1107.119617767,26448,3.304
1107.122857833,26432,3.306
1107.125998176,26448,3.304
1107.129117909,26432,3.306
1107.132250364,26432,3.304
1107.135362301,26432,3.306
1107.144350815,26432,3.304
1107.150403189,26448,3.306
1107.154325753,26432,3.304
1107.157423153,26400,3.304
1107.160541682,26416,3.304
1107.163656378,26416,3.304
1107.166874407,26416,3.304
1107.169976288,26400,3.302
1107.173088817,26400,3.302
1107.176183957,26448,3.304
1107.179275153,26416,3.302
1107.182379905,26448,3.306
1107.185477286,26416,3.304
1107.188579574,26416,3.3
1107.1916849,26432,3.302
1107.194800614,26448,3.306
1107.197910495,26416,3.302
1107.20101658,26416,3.306
1107.204251146,26432,3.304
1107.207359231,26448,3.306
1107.210459093,26448,3.306
1107.213556493,26448,3.306
1107.216671152,26432,3.304
1107.219773236,26448,3.304
1107.222893062,26432,3.306
1107.22599548,26432,3.304
1107.229111435,26448,3.306
1107.232229705,26448,3.304
1107.235343845,26432,3.304
1107.243347399,26432,3.306
1107.249535587,26448,3.304
1107.253303189,26448,3.306
1107.256401626,26416,3.304
1107.259507636,26416,3.304
1107.262618184,26432,3.302
1107.265729991,26432,3.302
1107.268846724,26416,3.302
1107.271946735,26416,3.302
1107.275067153,26400,3.304
1107.278180737,26416,3.302
1107.281290563,26432,3.306
1107.284427888,26400,3.302
1107.287520992,26432,3.302
1107.290639706,26432,3.304
1107.293740809,26416,3.302
1107.296852042,26416,3.304
1107.299964905,26416,3.304
1107.303077934,26448,3.306
1107.306180204,26432,3.304
1107.309283437,26432,3.304
1107.312381781,26416,3.304
1107.315476329,26448,3.306
1107.318575969,26432,3.306
1107.321783776,26432,3.306
1107.324876305,26448,3.306
1107.327965797,26432,3.304
1107.33107053,26432,3.304
1107.334155837,26432,3.306
1107.337254829,26432,3.304
1107.343350295,26448,3.306
1107.349383539,26448,3.304
1107.353271733,26448,3.304
1107.356368837,26432,3.302
1107.359505643,26416,3.302
1107.362638987,26416,3.302
1107.365867127,26432,3.304
1107.368953194,26416,3.304
1107.372038779,26416,3.3
1107.375139752,26416,3.304
1107.378235781,26432,3.302
1107.381326885,26432,3.304
1107.38442771,26416,3.302
1107.387524851,26416,3.304
1107.390634158,26416,3.306
1107.393722798,26432,3.302
1107.396821957,26432,3.302
1107.399913356,26416,3.304
1107.4031357,26448,3.304
1107.406224266,26448,3.304
1107.409327055,26448,3.306
1107.41241601,26432,3.306
1107.415508428,26432,3.306
1107.418591643,26432,3.304
1107.421697005,26448,3.306
1107.424797497,26432,3.306
1107.427895916,26432,3.304
1107.430988741,26448,3.304
1107.434076178,26432,3.304
1107.437164818,26432,3.306
1107.443460247,26448,3.304
1107.449359139,26432,3.306
1107.453385351,26448,3.304
1107.456483381,26416,3.304
1107.459586021,26400,3.304
1107.462721587,26400,3.302
1107.465829209,26416,3.304
1107.468929386,26416,3.302
1107.472047767,26400,3.304
1107.475134074,26384,3.304
1107.478220011,26416,3.302
1107.481449466,26432,3.306
1107.484542032,26416,3.304
1107.48763708,26416,3.302
1107.490735702,26432,3.304
1107.493827675,26432,3.302
1107.496918297,26432,3.302
1107.500015771,26400,3.304
1107.503156633,26432,3.304
1107.506257385,26432,3.306
1107.509343599,26448,3.306
1107.512442554,26448,3.306
1107.515534121,26448,3.306
1107.518761835,26432,3.306
1107.521898049,26448,3.304
1107.524981523,26432,3.306
1107.528067645,26432,3.304
1107.531161877,26448,3.304
1107.534273592,26432,3.306
1107.543371791,26432,3.306
1107.549376832,26432,3.306
1107.553294359,26432,3.304
1107.556376332,26432,3.304
1107.559474232,26416,3.304
1107.562573002,26416,3.302
1107.565809772,26416,3.304
1107.568922505,26432,3.3
1107.57203946,26416,3.3
1107.575138007,26400,3.304
1107.578231666,26416,3.302
1107.581342955,26416,3.304
1107.584442651,26416,3.302
1107.587547309,26416,3.302
1107.590639376,26448,3.302
1107.593721423,26416,3.302
1107.596826193,26416,3.302
1107.599909186,26416,3.302
1107.603135992,26432,3.304
1107.606246262,26432,3.302
1107.60934381,26400,3.3
1107.612434099,26384,3.3
1107.61553372,26416,3.3
1107.618653935,26384,3.3
1107.62176176,26400,3.3
1107.624848419,26400,3.3
1107.627951263,26400,3.3
1107.63103907,26384,3.3
1107.634123229,26384,3.3
1107.637328721,26400,3.3
1107.643332817,26400,3.3
1107.649412598,26400,3.3
1107.653302218,26400,3.298
1107.656407006,26384,3.3
1107.659504572,26400,3.298
1107.662614102,26384,3.3
1107.665700631,26384,3.298
1107.668792234,26384,3.298
1107.67189493,26384,3.298
1107.674987589,26400,3.3
1107.678091192,26384,3.302
1107.681307777,26384,3.3
1107.684405454,26400,3.3
1107.687529539,26400,3.3
1107.690629013,26416,3.304
1107.69373056,26400,3.304
1107.696850775,26416,3.304
1107.699951693,26416,3.302
1107.703053574,26448,3.306
1107.706152066,26432,3.304
1107.709243595,26448,3.304
1107.712329847,26432,3.304
1107.715432728,26432,3.304
1107.718644794,26432,3.304
1107.721739397,26448,3.304
1107.724822945,26432,3.304
1107.727911715,26448,3.304
1107.730996596,26432,3.306
1107.734104847,26432,3.306
1107.737217914,26448,3.306
1107.743363083,26448,3.304
1107.749400439,26432,3.306
1107.753324003,26432,3.306
1107.756424939,26416,3.302
1107.759654079,26416,3.304
1107.762747405,26416,3.302
1107.765834249,26416,3.304
1107.76894526,26416,3.302
1107.772044345,26416,3.3
1107.775132189,26416,3.306
1107.778219644,26432,3.304
1107.781307544,26416,3.304
1107.78440311,26432,3.302
1107.787495751,26416,3.302
1107.790593243,26416,3.302
1107.793686346,26432,3.304
1107.801222809,26432,3.302
1107.804397153,26448,3.304
1107.807525793,26432,3.306
1107.810644619,26448,3.306
1107.813764056,26464,3.306
1107.816869511,26448,3.306
1107.819975281,26448,3.304
1107.823079199,26432,3.304
1107.826191191,26432,3.306
1107.829291332,26432,3.304
1107.832390546,26432,3.306
1107.835585372,26448,3.304
1107.838672994,26432,3.306
1107.841778949,26448,3.306
1107.844882441,26432,3.304
1107.847986785,26432,3.306
1107.854450714,26448,3.306
1107.860483791,26400,3.306
1107.864389652,26384,3.302
1107.867494996,26416,3.302
1107.870597118,26416,3.302
1107.873712999,26400,3.302
1107.876937046,26432,3.302
1107.880042242,26416,3.304
1107.88316942,26432,3.302
1107.886277264,26416,3.304
1107.889370478,26416,3.3
1107.892490193,26432,3.302
1107.895599555,26416,3.304
1107.898702548,26416,3.302
1107.901809299,26432,3.306
1107.904933384,26448,3.304
1107.908053987,26432,3.306
1107.911152535,26448,3.306
1107.914357601,26448,3.308
1107.917443927,26432,3.306
1107.920542493,26432,3.306
1107.923643485,26432,3.306
1107.926732256,26448,3.304
1107.929840877,26448,3.304
1107.932942092,26432,3.306
1107.936034195,26432,3.304
1107.939121002,26416,3.3
1107.946338262,26400,3.3
1107.952414969,26416,3.302
1107.956167756,26416,3.302
1107.959374489,26400,3.304
1107.962514796,26448,3.302
1107.965642085,26448,3.302
1107.968730614,26432,3.3
1107.971831606,26400,3.302
1107.974943117,26416,3.304
1107.978033794,26416,3.306
1107.981129139,26432,3.304
1107.98422526,26432,3.302
1107.987295197,26416,3.302
1107.990385893,26400,3.304
1107.993478885,26432,3.302
1107.996667174,26432,3.304
1107.999759666,26416,3.304
1108.002849344,26432,3.304
1108.005932558,26432,3.304
1108.009055958,26432,3.304
1108.012215728,26432,3.306
1108.015336498,26432,3.304
1108.018447805,26432,3.306
1108.021584649,26432,3.304
1108.024694715,26432,3.304
1108.027833818,26432,3.304
1108.031049959,26432,3.304
1108.034143821,26432,3.304
1108.037243184,26432,3.304
1108.046357383,26448,3.304
1108.052389387,26432,3.304
1108.05604947,26432,3.304
1108.059147259,26432,3.304
1108.062270177,26432,3.302
1108.065372854,26432,3.306
1108.068495513,26416,3.302
1108.071631543,26416,3.302
1108.074731794,26416,3.304
1108.077971712,26400,3.302
1108.081103037,26432,3.304
1108.084217863,26432,3.302
1108.087319615,26432,3.302
1108.090423903,26432,3.302
1108.093528914,26416,3.302
1108.096631758,26432,3.304
1108.099796935,26416,3.302
1108.102915742,26448,3.306
1108.106013586,26448,3.304
1108.10910519,26448,3.304
1108.112197608,26432,3.306
1108.115415137,26432,3.304
1108.118535592,26432,3.306
1108.121629418,26432,3.304
1108.124712836,26432,3.304
1108.127792717,26432,3.304
1108.130878673,26432,3.306
1108.133960795,26432,3.306
1108.137028398,26432,3.304
1108.140109927,26432,3.304
1108.146362801,26432,3.304
1108.152375101,26448,3.304
1108.156107628,26448,3.302
1108.159205602,26448,3.304
1108.162270983,26432,3.302
1108.165374401,26416,3.302
1108.16847119,26432,3.302
1108.171569053,26400,3.302
1108.174666249,26416,3.304
1108.177753371,26432,3.302
1108.180838604,26416,3.306
1108.183919059,26432,3.304
1108.187002533,26432,3.304
1108.190120118,26432,3.304
1108.193377554,26432,3.304
1108.196466046,26432,3.304
1108.199543983,26416,3.302
1108.202629235,26432,3.304
1108.205767875,26448,3.304
1108.208871126,26448,3.306
1108.211961396,26432,3.304
1108.215056222,26432,3.304
1108.2181459,26432,3.304
1108.221237651,26432,3.306
1108.224321995,26448,3.306
1108.227436321,26448,3.304
1108.23063722,26432,3.306
1108.233725101,26448,3.304
1108.23680602,26448,3.306
1108.243386077,26448,3.304
1108.249452173,26432,3.304
1108.253343219,26432,3.304
1108.256440989,26432,3.302
1108.259528593,26432,3.302
1108.262624715,26432,3.302
1108.265710188,26432,3.304
1108.268801625,26432,3.304
1108.271884784,26400,3.3
1108.275121517,26400,3.304
1108.278203917,26400,3.306
1108.281309724,26416,3.302
1108.284379457,26432,3.302
1108.287461171,26432,3.304
1108.29054883,26416,3.302
1108.293644471,26432,3.302
1108.296725222,26448,3.304
1108.299800344,26400,3.302
1108.302887929,26448,3.304
1108.305997866,26432,3.306
1108.309231173,26448,3.304
1108.31232022,26448,3.304
1108.315412009,26448,3.306
1108.318495224,26432,3.304
1108.321579197,26448,3.306
1108.32467019,26432,3.304
1108.32776146,26448,3.306
1108.330847026,26432,3.306
1108.333923944,26448,3.304
1108.33700864,26432,3.304
1108.344365289,26432,3.304
1108.350411162,26432,3.304
1108.354459412,26432,3.304
1108.357559182,26416,3.302
1108.360646656,26416,3.304
1108.363740111,26416,3.3
1108.366839159,26400,3.306
1108.369935447,26416,3.302
1108.373037828,26416,3.302
1108.376110635,26416,3.302
1108.379199961,26416,3.304
